Code Tiers;Nom;CP;Ville;EAN;Ref;Désignation;Famille;sous-famille;Marque;Colis;Qte;BLqte;PUB;R1;R2;RQ;Montant;Code TVA;Code TPF;Taxe Soda;EcoTaxe;Prix Net
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999107504;LEG225                   ;ARTICHAUT VIOLET *VRAC* FRANCE, LE KG                                           ;01      ;1LEG    ;ARTICHAU;     1;       5,000;       5,000;       4,290;  0,00;  0,00;  0,00;        21,45;1;1;      0,0000;   0,0000;       4,290
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000256;LEG018                   ;ASPERGES BLANCHES/VIOLETTES VRAC FRANCE, CAT 2, LE KG                           ;01      ;1LEG    ;ASPERGE ;     2;      10,000;      10,000;       7,930;  0,00;  0,00;  0,00;        79,30;1;1;      0,0000;   0,0000;       7,930
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000076;LEG000                   ;BETTERAVE CRUE ROUGE FRANCE, LE KG                                              ;01      ;1LEG    ;BETTERAV;     1;       5,000;       5,000;       1,460;  0,00;  0,00;  0,00;         7,30;1;1;      0,0000;   0,0000;       1,460
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990004234;LEG185                   ;CAROTTE BOTTE FRANCE, LA PIECE                                                  ;01      ;1LEG    ;CAROTTE ;     1;      12,000;      12,000;       2,520;  0,00;  0,00;  0,00;        30,24;1;1;      0,0000;   0,0000;       2,520
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000670;LEG061                   ;CAROTTE NON LAVEE FRANCE, LE KG                                                 ;01      ;1LEG    ;CAROTTE ;     2;      24,000;      24,000;       1,470;  0,00;  0,00;  0,00;        35,28;1;1;      0,0000;   0,0000;       1,470
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999103322;LEG578                   ;CHAMPIGNON BRUN PIED ENTIER FRANCE, LE KG                                       ;01      ;1LEG    ;CHAMPIGN;     1;       2,000;       2,000;       7,370;  0,00;  0,00;  0,00;        14,74;1;1;      0,0000;   0,0000;       7,370
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999114397;LEG842                   ;CHOU CHOUCROUTE BOCAL, 750Gx6PCES, LE BOCAL                                     ;01      ;1LEG    ;CHOUCR  ;     1;       6,000;       6,000;       3,180;  0,00;  0,00;  0,00;        19,08;1;1;      0,0000;   0,0000;       3,180
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999111327;LEG958                   ;CHOUX BLANCS FRANCE, LE COLIS                                                   ;01      ;1LEG    ;CHOUX   ;     1;       1,000;       1,000;       9,900;  0,00;  0,00;  0,00;         9,90;1;1;      0,0000;   0,0000;       9,900
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000184;LEG011                   ;CHOUX-FLEURS FRANCE, 8 PCES, LE COLIS                                           ;01      ;1LEG    ;CHOUX   ;     1;       1,000;       1,000;      20,200;  0,00;  0,00;  0,00;        20,20;1;1;      0,0000;   0,0000;      20,200
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000472;LEG041                   ;COURGETTE FRANCE, CAL 14/21, LE KG                                              ;01      ;1LEG    ;COURGETT;     2;      12,000;      12,000;       3,380;  0,00;  0,00;  0,00;        40,56;1;1;      0,0000;   0,0000;       3,380
