Code Tiers;Nom;CP;Ville;EAN;Ref;Désignation;Famille;sous-famille;Marque;Colis;Qte;BLqte;PUB;R1;R2;RQ;Montant;Code TVA;Code TPF;Taxe Soda;EcoTaxe;Prix Net
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999101847;LEG477                   ;AROMATE BOTTE CORIANDRE, LA BOTTE                                               ;01      ;1LEG    ;AROMATIQ;     1;      12,000;      12,000;       1,140;  0,00;  0,00;  0,00;        13,68;1;1;      0,0000;   0,0000;       1,140
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999107504;LEG225                   ;ARTICHAUT VIOLET *VRAC* FRANCE, LE KG                                           ;01      ;1LEG    ;ARTICHAU;     4;      20,000;      20,000;       4,260;  0,00;  0,00;  0,00;        85,20;1;1;      0,0000;   0,0000;       4,260
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000256;LEG018                   ;ASPERGES BLANCHES/VIOLETTES VRAC FRANCE, CAT 2, LE KG                           ;01      ;1LEG    ;ASPERGE ;     4;      20,000;      20,000;       8,450;  0,00;  0,00;  0,00;       169,00;1;1;      0,0000;   0,0000;       8,450
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000076;LEG000                   ;BETTERAVE CRUE ROUGE FRANCE, LE KG                                              ;01      ;1LEG    ;BETTERAV;     1;       5,000;       5,000;       1,460;  0,00;  0,00;  0,00;         7,30;1;1;      0,0000;   0,0000;       1,460
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999109492;LEG343                   ;BETTERAVE CUITE, 12x500G, LE SACHET                                             ;01      ;1LEG    ;BETTERAV;     1;      12,000;      12,000;       1,050;  0,00;  0,00;  0,00;        12,60;1;1;      0,0000;   0,0000;       1,050
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990003794;LEG177                   ;BLETTE PIED FRANCE, LE KG                                                       ;01      ;1LEG    ;BLETTE  ;     1;       6,000;       6,000;       2,320;  0,00;  0,00;  0,00;        13,92;1;1;      0,0000;   0,0000;       2,320
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990004234;LEG185                   ;CAROTTE BOTTE FRANCE, LA PIECE                                                  ;01      ;1LEG    ;CAROTTE ;     2;      24,000;      24,000;       2,520;  0,00;  0,00;  0,00;        60,48;1;1;      0,0000;   0,0000;       2,520
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000670;LEG061                   ;CAROTTE NON LAVEE FRANCE, LE KG                                                 ;01      ;1LEG    ;CAROTTE ;     1;      12,000;      12,000;       1,470;  0,00;  0,00;  0,00;        17,64;1;1;      0,0000;   0,0000;       1,470
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999103322;LEG578                   ;CHAMPIGNON BRUN PIED ENTIER FRANCE, LE KG                                       ;01      ;1LEG    ;CHAMPIGN;     3;       6,000;       6,000;       7,240;  0,00;  0,00;  0,00;        43,44;1;1;      0,0000;   0,0000;       7,240
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000184;LEG011                   ;CHOUX-FLEURS FRANCE, 8 PCES, LE COLIS                                           ;01      ;1LEG    ;CHOUX   ;     2;       2,000;       2,000;      22,310;  0,00;  0,00;  0,00;        44,62;1;1;      0,0000;   0,0000;      22,310
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000472;LEG041                   ;COURGETTE FRANCE, CAL 14/21, LE KG                                              ;01      ;1LEG    ;COURGETT;     4;      24,000;      24,000;       3,250;  0,00;  0,00;  0,00;        78,00;1;1;      0,0000;   0,0000;       3,250
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990005684;LEG233                   ;EPINARD FEUILLE FRANCE, LE KG                                                   ;01      ;1LEG    ;EPINARD ;     2;      10,000;      10,000;       3,290;  0,00;  0,00;  0,00;        32,90;1;1;      0,0000;   0,0000;       3,290
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990001552;LEG149                   ;OIGNON JAUNE FRANCE, CAL 40/60/80, LE KG                                        ;01      ;1LEG    ;OIGNON  ;     2;      20,000;      20,000;       1,490;  0,00;  0,00;  0,00;        29,80;1;1;      0,0000;   0,0000;       1,490
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999109263;LEG966                   ;P DE TERRE DE CONSOMMATION SAC (FERME), SAC 4 x2,5KG, LE SAC                    ;01      ;1LEG    ;PDT     ;     2;       8,000;       8,000;       3,720;  0,00;  0,00;  0,00;        29,76;1;1;      0,0000;   0,0000;       3,720
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999101090;LEG455                   ;P DE TERRE DE CONSOMMATION SAC (TENDRE), SAC 4x2,5KG, LE SAC                    ;01      ;1LEG    ;PDT     ;     3;      12,000;      12,000;       3,720;  0,00;  0,00;  0,00;        44,64;1;1;      0,0000;   0,0000;       3,720
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000120;LEG005                   ;POIREAU FRANCE, 10KG, LE KG                                                     ;01      ;1LEG    ;POIREAU ;     2;      20,000;      20,000;       3,500;  0,00;  0,00;  0,00;        70,00;1;1;      0,0000;   0,0000;       3,500
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999111303;LEG989                   ;POIREAU FRANCE, 5KG, LE KG                                                      ;01      ;1LEG    ;POIREAU ;     1;       5,000;       5,000;       3,840;  0,00;  0,00;  0,00;        19,20;1;1;      0,0000;   0,0000;       3,840
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999100048;LEG255                   ;RADIS BOTTE ROND ROUGE, x12, LA BOTTE                                           ;01      ;1LEG    ;RADIS   ;     4;      48,000;      48,000;       1,330;  0,00;  0,00;  0,00;        63,84;1;1;      0,0000;   0,0000;       1,330
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999114410;FRI1076                  ;AVOCAT HASS *VRAC*30/32  ESPAGNE, 6 KG, LE KG                                   ;01      ;2FRU    ;AVOCAT  ;     2;      12,000;      12,000;       5,270;  0,00;  0,00;  0,00;        63,24;1;2;      0,0000;   0,0000;       5,270
