Code Tiers;Nom;CP;Ville;EAN;Ref;Désignation;Famille;sous-famille;Marque;Colis;Qte;BLqte;PUB;R1;R2;RQ;Montant;Code TVA;Code TPF;Taxe Soda;EcoTaxe;Prix Net
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999108808;LEG598                   ;AIL NOIR EPLUCHé ESPAGNE, 60G, LE POT INDIVIDUEL                                ;01      ;1LEG    ;AIL     ;     1;       1,000;       1,000;       3,950;  0,00;  0,00;  0,00;         3,95;1;2;      0,0000;   0,0000;       3,950
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000508;LEG044                   ;AROMATE BOTTE PERSIL PLAT, LA BOTTE                                             ;01      ;1LEG    ;AROMATIQ;     1;      15,000;      15,000;       1,130;  0,00;  0,00;  0,00;        16,95;1;1;      0,0000;   0,0000;       1,130
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999113079;LEG985                   ;ARTICHAUT BLANC FRANCE, LE KG                                                   ;01      ;1LEG    ;ARTICHAU;     1;       7,000;       7,000;       5,300;  0,00;  0,00;  0,00;        37,10;1;1;      0,0000;   0,0000;       5,300
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000256;LEG018                   ;ASPERGES BLANCHES/VIOLETTES VRAC FRANCE, CAT 2, LE KG                           ;01      ;1LEG    ;ASPERGE ;     3;      15,000;      15,000;       8,580;  0,00;  0,00;  0,00;       128,70;1;1;      0,0000;   0,0000;       8,580
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000076;LEG000                   ;BETTERAVE CRUE ROUGE FRANCE, LE KG                                              ;01      ;1LEG    ;BETTERAV;     1;       5,000;       5,000;       1,460;  0,00;  0,00;  0,00;         7,30;1;1;      0,0000;   0,0000;       1,460
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999109492;LEG343                   ;BETTERAVE CUITE, 12x500G, LE SACHET                                             ;01      ;1LEG    ;BETTERAV;     1;      12,000;      12,000;       1,050;  0,00;  0,00;  0,00;        12,60;1;1;      0,0000;   0,0000;       1,050
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999102233;LEG514                   ;BLETTE FEUILLE/COTE FRANCE, LE KG                                               ;01      ;1LEG    ;BLETTE  ;     1;       7,000;       7,000;       2,450;  0,00;  0,00;  0,00;        17,15;1;1;      0,0000;   0,0000;       2,450
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000670;LEG061                   ;CAROTTE NON LAVEE FRANCE, LE KG                                                 ;01      ;1LEG    ;CAROTTE ;     2;      24,000;      24,000;       1,570;  0,00;  0,00;  0,00;        37,68;1;1;      0,0000;   0,0000;       1,570
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999103322;LEG578                   ;CHAMPIGNON BRUN PIED ENTIER FRANCE, LE KG                                       ;01      ;1LEG    ;CHAMPIGN;     2;       4,000;       4,000;       7,170;  0,00;  0,00;  0,00;        28,68;1;1;      0,0000;   0,0000;       7,170
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999114397;LEG842                   ;CHOU CHOUCROUTE BOCAL, 750Gx6PCES, LE BOCAL                                     ;01      ;1LEG    ;CHOUCR  ;     1;       6,000;       6,000;       3,180;  0,00;  0,00;  0,00;        19,08;1;1;      0,0000;   0,0000;       3,180
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999111327;LEG958                   ;CHOUX BLANCS FRANCE, LE COLIS                                                   ;01      ;1LEG    ;CHOUX   ;     1;       1,000;       1,000;       9,900;  0,00;  0,00;  0,00;         9,90;1;1;      0,0000;   0,0000;       9,900
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990005611;LEG217                   ;CHOUX RAVES VERTS FRANCE, 15 PCES, LA PIECE                                     ;01      ;1LEG    ;CHOUX   ;     1;      15,000;      15,000;       1,070;  0,00;  0,00;  0,00;        16,05;1;1;      0,0000;   0,0000;       1,070
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999110276;LEG422                   ;CHOUX ROUGES FRANCE, 6/8/11 PCES, LE COLIS                                      ;01      ;1LEG    ;CHOUX   ;     1;       1,000;       1,000;      11,930;  0,00;  0,00;  0,00;        11,93;1;1;      0,0000;   0,0000;      11,930
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000472;LEG041                   ;COURGETTE FRANCE, CAL 14/21, LE KG                                              ;01      ;1LEG    ;COURGETT;     2;      12,000;      12,000;       3,330;  0,00;  0,00;  0,00;        39,96;1;1;      0,0000;   0,0000;       3,330
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999105470;LEG312                   ;CURCUMA PEROU, LE KG                                                            ;01      ;1LEG    ;GINGEMB ;     1;       2,000;       2,000;       5,040;  0,00;  0,00;  0,00;        10,08;1;2;      0,0000;   0,0000;       5,040
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990005684;LEG233                   ;EPINARD FEUILLE FRANCE, LE KG                                                   ;01      ;1LEG    ;EPINARD ;     1;       5,000;       5,000;       3,250;  0,00;  0,00;  0,00;        16,25;1;1;      0,0000;   0,0000;       3,250
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000364;LEG030                   ;FENOUIL FRANCE, LE KG                                                           ;01      ;1LEG    ;FENOUIL ;     1;       7,000;       7,000;       2,860;  0,00;  0,00;  0,00;        20,02;1;1;      0,0000;   0,0000;       2,860
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999102370;LEG519                   ;MAIS SOUS VIDE, 12 PCES DE 400G, LA PIECE                                       ;01      ;1LEG    ;MAIS    ;     1;      12,000;      12,000;       1,790;  0,00;  0,00;  0,00;        21,48;1;1;      0,0000;   0,0000;       1,790
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999107337;LEG483                   ;OIGNON CEBETTE BLANC/ROUGE  FRANCE, 12 PCES, LA PIECE                           ;01      ;1LEG    ;OIGNON  ;     1;      12,000;      12,000;       1,880;  0,00;  0,00;  0,00;        22,56;1;1;      0,0000;   0,0000;       1,880
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990001552;LEG149                   ;OIGNON JAUNE FRANCE, CAL 40/60/80, LE KG                                        ;01      ;1LEG    ;OIGNON  ;     1;      10,000;      10,000;       1,510;  0,00;  0,00;  0,00;        15,10;1;1;      0,0000;   0,0000;       1,510
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999101090;LEG455                   ;P DE TERRE DE CONSOMMATION SAC (TENDRE), SAC 4x2,5KG, LE SAC                    ;01      ;1LEG    ;PDT     ;     2;       8,000;       8,000;       3,720;  0,00;  0,00;  0,00;        29,76;1;1;      0,0000;   0,0000;       3,720
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999109140;LEG647                   ;PATATE DOUCE ESPAGNE, CAL MOYEN/GROS, LE KG                                     ;01      ;1LEG    ;PDT     ;     1;       6,000;       6,000;       2,440;  0,00;  0,00;  0,00;        14,64;1;2;      0,0000;   0,0000;       2,440
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000120;LEG005                   ;POIREAU FRANCE, 10KG, LE KG                                                     ;01      ;1LEG    ;POIREAU ;     1;      10,000;      10,000;       3,450;  0,00;  0,00;  0,00;        34,50;1;1;      0,0000;   0,0000;       3,450
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999100048;LEG255                   ;RADIS BOTTE ROND ROUGE, x12, LA BOTTE                                           ;01      ;1LEG    ;RADIS   ;     2;      24,000;      24,000;       1,310;  0,00;  0,00;  0,00;        31,44;1;1;      0,0000;   0,0000;       1,310
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000247;LEG017                   ;RADIS NOIR LONG / ROND , LE KG                                                  ;01      ;1LEG    ;RADIS   ;     1;       5,000;       5,000;       1,460;  0,00;  0,00;  0,00;         7,30;1;1;      0,0000;   0,0000;       1,460
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999114410;FRI1076                  ;AVOCAT HASS *VRAC*30/32  ESPAGNE, 6 KG, LE KG                                   ;01      ;2FRU    ;AVOCAT  ;     2;      12,000;      12,000;       5,270;  0,00;  0,00;  0,00;        63,24;1;2;      0,0000;   0,0000;       5,270
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999102240;FRI511                   ;BANANE TOURNANT JAUNE COLO 4, LE KG                                             ;01      ;2FRU    ;BANANE  ;     2;      37,000;      37,000;       1,270;  0,00;  0,00;  0,00;        46,99;1;2;      0,0000;   0,0000;       1,270
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990002551;FRI078                   ;CITRON JAUNE FINO/VERNA ESPAGNE, CAL 3/4, LE KG                                 ;01      ;2FRU    ;CITRON  ;     2;      12,000;      12,000;       1,630;  0,00;  0,00;  0,00;        19,56;1;2;      0,0000;   0,0000;       1,630
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999103315;FRI570                   ;CLEMENTINE/MANDARINE ORTANIQUE ESPAGNE, CAL 2/3, LE KG                          ;01      ;2FRU    ;CLEMENTI;     3;      18,000;      18,000;       2,050;  0,00;  0,00;  0,00;        36,90;1;2;      0,0000;   0,0000;       2,050
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999114380;FRI1071                  ;KIWI HAYWARD *VRAC* FRANCE, CAL42/ 49, LE KG                                    ;01      ;2FRU    ;KIWI    ;     1;       6,000;       6,000;       3,890;  0,00;  0,00;  0,00;        23,34;1;1;      0,0000;   0,0000;       3,890
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990002047;FRI025                   ;ORANGE A JUS ESPAGNE, CAL 6/7/8, LE KG                                          ;01      ;2FRU    ;ORANGE  ;     2;      20,000;      20,000;       1,600;  0,00;  0,00;  0,00;        32,00;1;2;      0,0000;   0,0000;       1,600
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999114458;FRI1078                  ;POIRE CONFERENCE VRAC 55/65+ESPAGNE, LE KG                                      ;01      ;2FRU    ;POIRE   ;     2;      24,000;      24,000;       3,580;  0,00;  0,00;  0,00;        85,92;1;2;      0,0000;   0,0000;       3,580
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990003226;FRI150                   ;POMELO ROUGE ESPAGNE, CAL 3/4/5, LE KG                                          ;01      ;2FRU    ;POMELOS ;     1;       8,000;       8,000;       2,120;  0,00;  0,00;  0,00;        16,96;1;2;      0,0000;   0,0000;       2,120
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990005422;FRS102                   ;ABRICOTS TURQUIE, N2, LE KG                                                     ;02      ;3FRSECV ;.       ;     1;       5,000;       5,000;       8,650;  8,00;  0,00;  0,00;        39,80;1;0;      0,0000;   0,0000;       7,960
