Code Tiers;Nom;CP;Ville;EAN;Ref;Désignation;Famille;sous-famille;Marque;Colis;Qte;BLqte;PUB;R1;R2;RQ;Montant;Code TVA;Code TPF;Taxe Soda;EcoTaxe;Prix Net
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999109638;LEG799                   ;CHAMPIGNON BRUN PORTOBELLO FRANCE, LE KG                                        ;01      ;1LEG    ;CHAMPIGN;     4;       8,000;       8,000;       7,160;  0,00;  0,00;  0,00;        57,28;1;1;      0,0000;   0,0000;       7,160
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999110276;LEG422                   ;CHOUX ROUGES FRANCE, 6/8/11 PCES, LE COLIS                                      ;01      ;1LEG    ;CHOUX   ;     1;       1,000;       1,000;      11,400;  0,00;  0,00;  0,00;        11,40;1;1;      0,0000;   0,0000;      11,400
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000184;LEG011                   ;CHOUX-FLEURS FRANCE, 8 PCES, LE COLIS                                           ;01      ;1LEG    ;CHOUX   ;     2;       2,000;       2,000;      18,220;  0,00;  0,00;  0,00;        36,44;1;1;      0,0000;   0,0000;      18,220
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000472;LEG041                   ;COURGETTE FRANCE, CAL 14/21, LE KG                                              ;01      ;1LEG    ;COURGETT;     4;      24,000;      24,000;       3,480;  0,00;  0,00;  0,00;        83,52;1;1;      0,0000;   0,0000;       3,480
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999110153;LEG297                   ;ECHALOTE FRANCE, LE KG                                                          ;01      ;1LEG    ;ECHALOTT;     1;       5,000;       5,000;       5,220;  0,00;  0,00;  0,00;        26,10;1;1;      0,0000;   0,0000;       5,220
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990005684;LEG233                   ;EPINARD FEUILLE FRANCE, LE KG                                                   ;01      ;1LEG    ;EPINARD ;     2;      10,000;      10,000;       3,180;  0,00;  0,00;  0,00;        31,80;1;1;      0,0000;   0,0000;       3,180
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999102370;LEG519                   ;MAIS SOUS VIDE, 12 PCES DE 400G, LA PIECE                                       ;01      ;1LEG    ;MAIS    ;     1;      12,000;      12,000;       1,790;  0,00;  0,00;  0,00;        21,48;1;1;      0,0000;   0,0000;       1,790
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999100031;LEG223                   ;NAVET VIOLET BOTTE FRANCE, LA BOTTE                                             ;01      ;1LEG    ;NAVET   ;     1;      12,000;      12,000;       1,900;  0,00;  0,00;  0,00;        22,80;1;1;      0,0000;   0,0000;       1,900
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999600012;LEG222                   ;OIGNON BOTTE BLANC FRANCE, LA BOTTE                                             ;01      ;1LEG    ;OIGNON  ;     1;      12,000;      12,000;       1,860;  0,00;  0,00;  0,00;        22,32;1;1;      0,0000;   0,0000;       1,860
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990001552;LEG149                   ;OIGNON JAUNE FRANCE, CAL 40/60/80, LE KG                                        ;01      ;1LEG    ;OIGNON  ;     2;      20,000;      20,000;       1,480;  0,00;  0,00;  0,00;        29,60;1;1;      0,0000;   0,0000;       1,480
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990001318;LEG125                   ;OIGNON ROUGE FRANCE, CAL 40/80, LE KG                                           ;01      ;1LEG    ;OIGNON  ;     1;      10,000;      10,000;       2,080;  0,00;  0,00;  0,00;        20,80;1;1;      0,0000;   0,0000;       2,080
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999109263;LEG966                   ;P DE TERRE DE CONSOMMATION SAC (FERME), SAC 4 x2,5KG, LE SAC                    ;01      ;1LEG    ;PDT     ;     2;       8,000;       8,000;       3,720;  0,00;  0,00;  0,00;        29,76;1;1;      0,0000;   0,0000;       3,720
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999101090;LEG455                   ;P DE TERRE DE CONSOMMATION SAC (TENDRE), SAC 4x2,5KG, LE SAC                    ;01      ;1LEG    ;PDT     ;     1;       4,000;       4,000;       3,720;  0,00;  0,00;  0,00;        14,88;1;1;      0,0000;   0,0000;       3,720
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000120;LEG005                   ;POIREAU FRANCE, 10KG, LE KG                                                     ;01      ;1LEG    ;POIREAU ;     2;      20,000;      20,000;       3,320;  0,00;  0,00;  0,00;        66,40;1;1;      0,0000;   0,0000;       3,320
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999100048;LEG255                   ;RADIS BOTTE ROND ROUGE, x12, LA BOTTE                                           ;01      ;1LEG    ;RADIS   ;     5;      60,000;      60,000;       1,290;  0,00;  0,00;  0,00;        77,40;1;1;      0,0000;   0,0000;       1,290
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999114410;FRI1076                  ;AVOCAT HASS *VRAC*30/32  ESPAGNE, 6 KG, LE KG                                   ;01      ;2FRU    ;AVOCAT  ;     3;      18,000;      18,000;       5,140;  0,00;  0,00;  0,00;        92,52;1;2;      0,0000;   0,0000;       5,140
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999103674;FRI552                   ;BANANE JAUNE, 5KG, LE KG                                                        ;01      ;2FRU    ;BANANE  ;     1;       5,000;       5,000;       1,620;  0,00;  0,00;  0,00;         8,10;1;2;      0,0000;   0,0000;       1,620
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999102240;FRI511                   ;BANANE TOURNANT JAUNE COLO 4, LE KG                                             ;01      ;2FRU    ;BANANE  ;     2;      37,000;      37,000;       1,300;  0,00;  0,00;  0,00;        48,10;1;2;      0,0000;   0,0000;       1,300
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990002551;FRI078                   ;CITRON JAUNE FINO/VERNA ESPAGNE, CAL 3/4, LE KG                                 ;01      ;2FRU    ;CITRON  ;     2;      12,000;      12,000;       1,470;  0,00;  0,00;  0,00;        17,64;1;2;      0,0000;   0,0000;       1,470
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999103315;FRI570                   ;CLEMENTINE/MANDARINE ORTANIQUE ESPAGNE, CAL 2/3, LE KG                          ;01      ;2FRU    ;CLEMENTI;     2;      12,000;      12,000;       1,990;  0,00;  0,00;  0,00;        23,88;1;2;      0,0000;   0,0000;       1,990
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999114380;FRI1071                  ;KIWI HAYWARD *VRAC* FRANCE, CAL42/ 46, LE KG                                    ;01      ;2FRU    ;KIWI    ;     1;      10,000;      10,000;       3,780;  0,00;  0,00;  0,00;        37,80;1;1;      0,0000;   0,0000;       3,780
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999106446;FRI932                   ;NOISETTE COQUE FRANCE, LE KG                                                    ;01      ;2FRU    ;NOIX    ;     1;       4,000;       4,000;       7,890;  0,00;  0,00;  0,00;        31,56;1;1;      0,0000;   0,0000;       7,890
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990001949;FRI015                   ;ORANGE DE TABLE ESPAGNE, CAL 3/4, LE KG                                         ;01      ;2FRU    ;ORANGE  ;     2;      20,000;      20,000;       1,480;  0,00;  0,00;  0,00;        29,60;1;2;      0,0000;   0,0000;       1,480
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999114458;FRI1078                  ;POIRE CONFERENCE VRAC 60/70 ESPAGNE, LE KG                                      ;01      ;2FRU    ;POIRE   ;     2;      20,000;      20,000;       3,380;  0,00;  0,00;  0,00;        67,60;1;2;      0,0000;   0,0000;       3,380
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990003226;FRI150                   ;POMELO ROUGE ESPAGNE, CAL 3/4/5, LE KG                                          ;01      ;2FRU    ;POMELOS ;     1;       8,000;       8,000;       1,990;  0,00;  0,00;  0,00;        15,92;1;2;      0,0000;   0,0000;       1,990
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990005422;FRS102                   ;ABRICOTS TURQUIE, N2, LE KG                                                     ;02      ;3FRSECV ;.       ;     1;       5,000;       5,000;       8,650;  8,00;  0,00;  0,00;        39,80;1;0;      0,0000;   0,0000;       7,960
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990005440;FRS104                   ;DATTES MEDJOOL, LE KG                                                           ;02      ;3FRSECV ;.       ;     1;       5,000;       5,000;      12,500;  8,00;  0,00;  0,00;        57,50;1;0;      0,0000;   0,0000;      11,500
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999103162;SAC004                   ;SACS KRAFT BRUN POUR SALADES x250 unités                                        ;07      ;ENTDROGU;SAC KRAF;     1;       1,000;       1,000;      25,880;  8,00;  0,00;  0,00;        23,81;2;0;      0,0000;   0,0000;      23,810
