Code Tiers;Nom;CP;Ville;EAN;Ref;Désignation;Famille;sous-famille;Marque;Colis;Qte;BLqte;PUB;R1;R2;RQ;Montant;Code TVA;Code TPF;Taxe Soda;EcoTaxe;Prix Net
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3188720004076;BNA001                   ;SARDINES PAVILLON DE FRANCE HUILE OLIVE VIERGE EXTRA 115G                       ;03      ;POICONPO;BONNAT  ;     2;      30,000;      30,000;       2,250;  8,00;  0,00;  0,00;        62,10;1;0;      0,0000;   0,0000;       2,070
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3188720004526;BNA011                   ;MAQUEREAUX MSC MUSCADET AOC 118G                                                ;03      ;POICONPO;BONNAT  ;     1;      12,000;      12,000;       1,880;  8,00;  0,00;  0,00;        20,76;1;0;      0,0000;   0,0000;       1,730
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3188720004588;BNA012                   ;THON BLANC GERMON MSC AU NATUREL 160G                                           ;03      ;POICONPO;BONNAT  ;     2;      20,000;      20,000;       3,070;  8,00;  0,00;  0,00;        56,40;1;0;      0,0000;   0,0000;       2,820
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3253540027250;PRU001                   ;PRUNEAUX 33/44 500G SS CONSERVATEUR                                             ;03      ;3FRSEC  ;PRUNIDOR;     4;      40,000;      40,000;       3,350;  8,00;  0,00;  0,00;       123,20;1;0;      0,0000;   0,0000;       3,080
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3258831001018;DEL010                   ;MOUTARDE EXTRA FORTE LISSE 200G                                                 ;03      ;CONMOUTA;DELOUI  ;     1;       6,000;       6,000;       1,790;  8,00;  0,00;  0,00;         9,90;1;0;      0,0000;   0,0000;       1,650
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3258831001056;DEL009                   ;MOUTARDE ENTIERE 200G                                                           ;03      ;CONMOUTA;DELOUI  ;     1;       6,000;       6,000;       1,790;  8,00;  0,00;  0,00;         9,90;1;0;      0,0000;   0,0000;       1,650
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3258831020408;DEL030                   ;MAYONNAISE QUALITE TRADITION 245G                                               ;03      ;CONMAYO ;DELOUI  ;     1;       6,000;       6,000;       2,360;  8,00;  0,00;  0,00;        13,02;1;0;      0,0000;   0,0000;       2,170
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3273120027104;CEL383                   ;EPEAUTRE LENTILLES CORAIL ET HARICOTS MUNGO 500G                                ;03      ;MELVEG  ;CELNAT  ;     1;       6,000;       6,000;       2,600;  8,00;  0,00;  0,00;        14,34;1;0;      0,0000;   0,0000;       2,390
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329482321203;MKL025                   ;EPEAUTRE PETIT 500G                                                             ;03      ;CERGRAIN;MARKAL  ;     1;       6,000;       6,000;       2,150;  8,00;  0,00;  0,00;        11,88;1;0;      0,0000;   0,0000;       1,980
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329483611204;MKL067                   ;FLOCONS D'AVOINE GROS 500G                                                      ;03      ;PTJFLOCO;MARKAL  ;     1;       6,000;       6,000;       1,250;  8,00;  0,00;  0,00;         6,90;1;0;      0,0000;   0,0000;       1,150
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329484441206;MKL127                   ;LENTILLES CORAIL 500G                                                           ;03      ;CERLEGOL;MARKAL  ;     1;       6,000;       6,000;       1,610;  8,00;  0,00;  0,00;         8,88;1;0;      0,0000;   0,0000;       1,480
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329484611203;MKL129                   ;POIS CASSES VERTS 500G                                                          ;03      ;CERLEGOL;MARKAL  ;     1;       6,000;       6,000;       1,820;  8,00;  0,00;  0,00;        10,02;1;0;      0,0000;   0,0000;       1,670
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329485111122;MKL084                   ;RIZ LONG COMPLET FRANCE 1KG                                                     ;03      ;CERRIZ  ;MARKAL  ;     1;       6,000;       6,000;       3,350;  8,00;  0,00;  0,00;        18,48;1;0;      0,0000;   0,0000;       3,080
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329485431121;MKL225                   ;RIZ BASMATI BLANC 1KG                                                           ;03      ;CERRIZ  ;MARKAL  ;     1;       6,000;       6,000;       4,410;  8,00;  0,00;  0,00;        24,36;1;0;      0,0000;   0,0000;       4,060
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329485481201;MKL092                   ;RIZ LONG BLANC SPECIAL RISOTTO 500G ITALIE                                      ;03      ;CERRIZ  ;MARKAL  ;     2;      12,000;      12,000;       2,330;  8,00;  0,00;  0,00;        25,68;1;0;      0,0000;   0,0000;       2,140
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329486251124;MKL048                   ;FARINE DE BLE T 110 1KG                                                         ;03      ;FARINE  ;MARKAL  ;     1;       6,000;       6,000;       1,810;  8,00;  0,00;  0,00;        10,02;1;0;      0,0000;   0,0000;       1,670
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329486411122;MKL037                   ;COUSCOUS COMPLET 1KG                                                            ;03      ;CERSEMOU;MARKAL  ;     1;       6,000;       6,000;       2,470;  8,00;  0,00;  0,00;        13,62;1;0;      0,0000;   0,0000;       2,270
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329486485000;MKL264                   ;COUSCOUS 1/2 COMPLET 500G                                                       ;03      ;CERSEMOU;MARKAL  ;     1;       6,000;       6,000;       1,400;  8,00;  0,00;  0,00;         7,74;1;0;      0,0000;   0,0000;       1,290
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329486701254;MKL133                   ;LEVURE MALTEE PAILLETTE 250G                                                    ;03      ;CERLEVUR;MARKAL  ;     1;       6,000;       6,000;       2,950;  8,00;  0,00;  0,00;        16,26;1;0;      0,0000;   0,0000;       2,710
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329488211201;MKL239                   ;GRAINES DE COURGE 500G                                                          ;03      ;CERGRAIN;MARKAL  ;     1;       6,000;       6,000;       3,710;  8,00;  0,00;  0,00;        20,46;1;0;      0,0000;   0,0000;       3,410
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3329488732508;MKL710                   ;GRAINES DE CHIA 250G                                                            ;03      ;CERGRAIN;MARKAL  ;     1;       6,000;       6,000;       1,730;  8,00;  0,00;  0,00;         9,54;1;0;      0,0000;   0,0000;       1,590
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3335880005706;PRO113                   ;SAUCE TOMATE AU BASILIC 370G GM                                                 ;03      ;PRESAUTO;PROSAI  ;     1;       6,000;       6,000;       2,430;  8,00; 15,00;  0,00;        11,40;1;0;      0,0000;   0,0000;       1,900
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3335880007809;PRO119                   ;JUS DE MYRTILLES SAUVAGE 50 CL                                                  ;03      ;BOIJUSFR;PROSAI  ;     2;      12,000;      12,000;       5,150;  8,00;  0,00;  0,00;        56,88;1;0;      0,0000;   0,0000;       4,740
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3335880009605;PRO209                   ;COULIS DE TOMATE 100% FRANCE 410G                                               ;03      ;PRESAUTO;PROSAI  ;     1;       6,000;       6,000;       1,150;  8,00;  0,00;  0,00;         6,36;1;0;      0,0000;   0,0000;       1,060
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3390390000122;RVE014                   ;PUREE AMANDES COMPLETES 700G                                                    ;03      ;DESPUFSC;HERVE   ;     1;       6,000;       6,000;      16,520;  8,00;  0,00;  0,00;        91,20;1;0;      0,0000;   0,0000;      15,200
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3419390407875;BFL027                   ;PAIN DE MIE CEREALES TRANCHE 350G                                               ;03      ;PANPDMIE;BIOFOU  ;     1;       6,000;       6,000;       3,260;  8,00;  0,00;  0,00;        18,00;1;0;      0,0000;   0,0000;       3,000
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3421557903014;GRI201                   ;GALETTES PUR BEURRE 160G                                                        ;03      ;BISCUSEC;GRILLO  ;     1;      12,000;      12,000;       2,040;  8,00;  0,00;  0,00;        22,56;1;0;      0,0000;   0,0000;       1,880
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3431590000144;DAN051                   ;CONCENTRE DE TOMATES 28% 100G                                                   ;03      ;PRESAUTO;DANIVA  ;     1;       6,000;       6,000;       1,300;  8,00;  0,00;  0,00;         7,20;1;0;      0,0000;   0,0000;       1,200
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3452200004000;CDP013                   ;CONFITURE ORANGE 370G                                                           ;03      ;DESCONFT;CONFITP ;     1;       6,000;       6,000;       2,660;  8,00;  0,00;  0,00;        14,70;1;0;      0,0000;   0,0000;       2,450
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3452200004055;CDP001                   ;CONFITURE ABRICOT 370G                                                          ;03      ;DESCONFT;CONFITP ;     1;       6,000;       6,000;       2,860;  8,00;  0,00;  0,00;        15,78;1;0;      0,0000;   0,0000;       2,630
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3452200004123;CDP010                   ;CONFITURE MIRABELLE DE LORRAINE 370G                                            ;03      ;DESCONFT;CONFITP ;     1;       6,000;       6,000;       3,050;  8,00;  0,00;  0,00;        16,86;1;0;      0,0000;   0,0000;       2,810
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3456300006933;MMB028                   ;CONFITURE EXTRA MYRTILLE 320G                                                   ;03      ;DESCONFT;MMB     ;     1;       6,000;       6,000;       3,190;  8,00;  0,00;  0,00;        17,58;1;0;      0,0000;   0,0000;       2,930
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3489940036008;LGR028                   ;LIQUIDE VAISSELLE 1 L                                                           ;06      ;ENTVAISS;ARTISENT;     2;      24,000;      24,000;       1,540;  8,00;  0,00;  0,00;        34,08;2;0;      0,0000;   0,0000;       1,420
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3489940036022;LGR030                   ;GEL DÉTARTRANT 750ML                                                            ;06      ;ENTMAISO;ARTISENT;     1;      12,000;      12,000;       1,870;  8,00;  0,00;  0,00;        20,64;2;0;      0,0000;   0,0000;       1,720
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3700477609610;MMB001                   ;PUREE POMMES FRANCE SANS SUCRES AJOUTES 680G                                    ;03      ;DESPUFSS;MMB     ;     1;       6,000;       6,000;       2,690;  8,00; 15,00;  0,00;        12,60;1;0;      0,0000;   0,0000;       2,100
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3700679606035;VBI004                   ;BRIOCHE TRANCHEE 400G                                                           ;03      ;PANPDMIE;BIEN    ;     2;      14,000;      14,000;       3,080;  8,00;  0,00;  0,00;        39,62;1;0;      0,0000;   0,0000;       2,830
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3760031830331;ATS001                   ;BISCUITS CITRON SANS GLUTEN 130G                                                ;03      ;BISCUSEC;ATSARRAS;     1;       8,000;       8,000;       2,200;  8,00;  0,00;  0,00;        16,16;1;0;      0,0000;   0,0000;       2,020
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3760031830546;ATS010                   ;MINI CRACKERS OIGNON - EMMENTAL 60G                                             ;03      ;BISCUSEC;ATSARRAS;     2;      24,000;      24,000;       1,860;  8,00;  0,00;  0,00;        41,04;1;0;      0,0000;   0,0000;       1,710
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3760031830560;ATS012                   ;MINI CRACKERS SARRASIN EMMENTAL 60G                                             ;03      ;BISCUSEC;ATSARRAS;     1;      12,000;      12,000;       1,860;  8,00;  0,00;  0,00;        20,52;1;0;      0,0000;   0,0000;       1,710
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3760294960004;ELI009                   ;COQUILLETTES BLANCHES 500G ELIBIO                                               ;03      ;PATBL   ;ELIBIO  ;     2;      24,000;      24,000;       0,660;  0,00;  0,00;  0,00;        15,84;1;0;      0,0000;   0,0000;       0,660
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3760294960011;ELI007                   ;PENNES BLANCHES 500G ELIBIO                                                     ;03      ;PATBL   ;ELIBIO  ;     1;      12,000;      12,000;       0,660;  0,00;  0,00;  0,00;         7,92;1;0;      0,0000;   0,0000;       0,660
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3760294960035;ELI006                   ;SPAGHETTIS BLANCS 500G ELIBIO                                                   ;03      ;PATBL   ;ELIBIO  ;     1;      12,000;      12,000;       0,620;  0,00;  0,00;  0,00;         7,44;1;0;      0,0000;   0,0000;       0,620
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3760294960042;ELI010                   ;SPAGHETTIS DEMI COMPLETS 500G ELIBIO                                            ;03      ;PATDE   ;ELIBIO  ;     1;      12,000;      12,000;       0,620;  0,00;  0,00;  0,00;         7,44;1;0;      0,0000;   0,0000;       0,620
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3760294960202;ELI014                   ;HARICOTS VERTS FRANCE BOITE 400G ELIBIO                                         ;03      ;PRELEGNA;ELIBIO  ;     1;      12,000;      12,000;       0,890;  0,00;  0,00;  0,00;        10,68;1;0;      0,0000;   0,0000;       0,890
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3760294960271;ELI028                   ;COOKIES CHOCOLAT ET QUINOA 175G ELIBIO                                          ;03      ;BISCUSEC;ELIBIO  ;     1;      14,000;      14,000;       1,260;  0,00;  0,00;  0,00;        17,64;1;0;      0,0000;   0,0000;       1,260
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3760294960288;ELI027                   ;COOKIES TOUT CHOCOLAT BEURRE COLZA 175G ELIBIO                                  ;03      ;BISCUSEC;ELIBIO  ;     2;      28,000;      28,000;       1,230;  0,00;  0,00;  0,00;        34,44;1;0;      0,0000;   0,0000;       1,230
